Species_name,Domain,Genome_size,Num_exons,Exon_to_genome_ratio
Lentilactobacillus_otakiensis,bacteria,2347132,453322,5.17762649948602
Lentilactobacillus_parabuchneri,bacteria,2721812,272723,9.98012271288363
Lentilactobacillus_parafarraginis,bacteria,2966596,170031,17.447350880426
Lentilactobacillus_parakefiri,bacteria,3337975,121912,27.3801228751808
Lentilactobacillus_rapi,bacteria,2854844,318124,8.9739975606996
Lentilactobacillus_senioris,bacteria,1566789,444168,3.52746933592695
Lentilactobacillus_sunkii,bacteria,2743883,260634,10.5277448984877
Lentimicrobium_saccharophilum,bacteria,4514407,1692795,2.66683620875534
Lentisphaerae_bacterium,bacteria,5377291,159909,33.6271960927778
Lentisphaeria_bacterium,bacteria,5035392,195167,25.800449359138
Lentzea_aerocolonigenes,bacteria,10250719,161539,63.456620382694
Lentzea_albida,bacteria,9441135,854927,11.043206028117
Lentzea_albidocapillata,bacteria,8655281,819921,10.5562435626381
Lentzea_atacamensis,bacteria,9529573,1251165,7.61655976629781
Lentzea_flaviverrucosa,bacteria,9473544,1015209,9.33161940053723
Lentzea_fradiae,bacteria,8508028,720036,11.8161147498181
Lentzea_guizhouensis,bacteria,9997872,4510434,2.2166097541833
Lentzea_jiangxiensis,bacteria,8591279,1091139,7.87367970533543
Lentzea_waywayandensis,bacteria,10153412,1185004,8.5682512464093
Lentzea_xinjiangensis,bacteria,8684108,812576,10.6871332650731
Lepidothrix_coronata,ensembl,1079577334,6300283,171.353784266516
Lepisosteus_oculatus,ensembl,945878036,20289272,46.619614345946
Leptobrachium_leishanense,ensembl,3549060464,29506336,120.281300395956
Leptolinea_tardivitalis,bacteria,3676575,638260,5.76030927835052
Leptolyngbya_boryana,bacteria,7233668,2934120,2.46536201655011
Leptolyngbya_foveolarum,bacteria,4750982,74287,63.9544200196535
Leptolyngbya_sp,bacteria,6510732,1466649,4.43918944969044
Leptolyngbyaceae_cyanobacterium,bacteria,5530491,2377301,2.32637390048631
Leptonema_illini,bacteria,4522760,2019265,2.23980507759011
Leptosphaeria_maculans,fungi,45124619,2704437,16.6854021742788
Leptospira_adleri,bacteria,4388198,391473,11.2094525037487
Leptospira_alexanderi,bacteria,4223825,286789,14.7279881724892
Leptospira_alstonii,bacteria,4436856,275013,16.1332866687878
Leptospira_barantonii,bacteria,4392226,751626,5.84363233842363
Leptospira_borgpetersenii,bacteria,3961851,847669,4.6738195059694
Leptospira_brenneri,bacteria,4113151,633751,6.49016885180457
Leptospira_broomii,bacteria,4395904,1405206,3.12829862667822
Leptospira_ellinghausenii,bacteria,4193578,1017786,4.12029444303616
Leptospira_ellisii,bacteria,4199913,41878,100.290430422064
Leptospira_fainei,bacteria,4287324,1086452,3.9461697341438
Leptospira_haakeii,bacteria,4191261,729447,5.74580606952938
Leptospira_harrisiae,bacteria,3946761,1171487,3.3690181794591
Leptospira_hartskeerlii,bacteria,4048089,572316,7.073171115258
Leptospira_inadai,bacteria,4457871,900345,4.95129200473152
Leptospira_interrogans,bacteria,4777534,495421,9.64337898014224
Leptospira_johnsonii,bacteria,4063992,1046113,3.88484991583127
Leptospira_kirschneri,bacteria,4521485,291686,15.5012167201832
Leptospira_kmetyi,bacteria,4706154,615808,7.64224238723758
Leptospira_kobayashii,bacteria,4294786,703535,6.10458044020553
Leptospira_levettii,bacteria,4264788,100962,42.2415166102098
Leptospira_macculloughii,bacteria,6923300,250297,27.6603395166542
Leptospira_mayottensis,bacteria,4216282,1673182,2.51991833524386
Leptospira_meyeri,bacteria,4237206,1585268,2.6728641466301
Leptospira_neocaledonica,bacteria,4213808,499501,8.43603516309277
Leptospira_noguchii,bacteria,4747309,318296,14.9147442446726
Leptospira_perolatii,bacteria,3985918,581458,6.85504026086149
Leptospira_ryugenii,bacteria,3951395,799648,4.94141797390852
Leptospira_saintgironsiae,bacteria,4083319,755888,5.40201590711852
Leptospira_santarosai,bacteria,4094679,581706,7.0390908367758
Leptospira_sp,bacteria,4013675,237582,16.8938388333019
Leptospira_stimsonii,bacteria,4837465,1004172,4.81736694510502
Leptospira_terpstrae,bacteria,4092188,761837,5.37147447551117
Leptospira_tipperaryensis,bacteria,4591888,1930125,2.37906249595233
Leptospira_vanthielii,bacteria,4232327,344172,12.2971275989912
Leptospira_weilii,bacteria,4247036,266819,15.9172934960904
Leptospira_wolbachii,bacteria,4081981,1367622,2.9847289675071
Leptospira_wolffii,bacteria,4318366,888345,4.86113833090654
Leptospira_yasudae,bacteria,4458090,582867,7.64855447297583
Leptospirillum_ferriphilum,bacteria,2375932,675976,3.51481895423725
Leptospirillum_ferrooxidans,bacteria,2559538,1149403,2.22684123845161
Leptospirillum_sp,bacteria,2657315,689716,3.85276693595625
Leptothrix_cholodnii,bacteria,4909403,2257305,2.17489572742718
Leptothrix_mobilis,bacteria,4651965,919932,5.05685746337773
Leptotrichia_buccalis,bacteria,2465610,1062276,2.32106345243609
Leptotrichia_hofstadii,bacteria,2456453,804296,3.0541653818992
Leptotrichia_sp,bacteria,2347576,529759,4.43140729874255
Leptotrichia_wadei,bacteria,2362822,139859,16.8943149886672
Leucobacter_chromiiresistens,bacteria,3004608,763657,3.93449873437944
Leucobacter_komagatae,bacteria,3669365,308225,11.904826019953
Leucobacter_luti,bacteria,3727706,615763,6.05379910777361
Leucobacter_massiliensis,bacteria,3136406,563290,5.56801292407108
Leucobacter_muris,bacteria,3211982,1437728,2.23406791827105
Leucobacter_sp,bacteria,3014066,325105,9.27105848047267
Leucobacter_triazinivorans,bacteria,3478815,1560463,2.22934795634373
Leuconostoc_carnosum,bacteria,1780167,538367,3.30660404519594
Leuconostoc_citreum,bacteria,1915520,474614,4.03595237392913
Leuconostoc_fallax,bacteria,1660517,351687,4.7215762880061
Leuconostoc_gelidum,bacteria,1975800,548036,3.60524090136497
Leuconostoc_kimchii,bacteria,2101787,909730,2.31034152990448
Leuconostoc_lactis,bacteria,1758052,396828,4.4302656988802
Leuconostoc_mesenteroides,bacteria,1972811,610423,3.2318775424425
Leuconostoc_pseudomesenteroides,bacteria,2036714,206131,9.88066184342021
Leuconostoc_suionicum,bacteria,2069527,683916,3.02599588253528
Leuconostocaceae_bacterium,bacteria,1589448,282623,5.62391595871532
Leucothrix_arctica,bacteria,4752604,520628,9.12859853868789
Leucothrix_pacifica,bacteria,5022804,234728,21.3984015541393
Leucothrix_sargassi,bacteria,6846159,652287,10.4956238588229
Levilactobacillus_acidifarinae,bacteria,2918319,558878,5.22174606980414
Levilactobacillus_bambusae,bacteria,1966274,522001,3.7668012130245
Levilactobacillus_brevis,bacteria,2663461,1012467,2.63066487785606
Levilactobacillus_hammesii,bacteria,2815465,308079,9.13877609314494
Levilactobacillus_koreensis,bacteria,2957112,160916,18.3767431454921
Levilactobacillus_namurensis,bacteria,2476425,142515,17.3765919376908
Levilactobacillus_parabrevis,bacteria,2614213,117222,22.30138540547
Levilactobacillus_paucivorans,bacteria,2362603,122949,19.2161221319409
Levilactobacillus_senmaizukei,bacteria,2222963,178153,12.4778308532553
Levilactobacillus_spicheri,bacteria,2802205,401964,6.97129092566862
Levilactobacillus_suantsaii,bacteria,2430870,182573,13.3145098125134
Levilactobacillus_zymae,bacteria,2719315,697862,3.89663994933092
Levilinea_saccharolytica,bacteria,4230078,269539,15.6937511825747
Lewinella_agarilytica,bacteria,6220808,424107,14.6680153829104
Lewinella_marina,bacteria,4519134,902272,5.00861602709604
Lewinella_sp,bacteria,5270237,1151220,4.57795787657152
Lewinella_xylanilytica,bacteria,5375778,1693476,3.17440459740794
Lewinellaceae_bacterium,bacteria,5481126,309219,17.7257089635501
Liberibacter_crescens,bacteria,1504659,641437,2.34576271714915
Lichenibacterium_minor,bacteria,5916175,375786,15.7434683569904
Lichenibacterium_ramalinae,bacteria,5801291,406386,14.2753219845172
Lichenicoccus_roseus,bacteria,4788108,909194,5.26632159913066
Ligilactobacillus_acidipiscis,bacteria,2506687,401522,6.2429690386156
Ligilactobacillus_agilis,bacteria,2154123,331155,6.50488178110083
Ligilactobacillus_animalis,bacteria,1949041,398668,4.88887657010187
Ligilactobacillus_apodemi,bacteria,2091181,506833,4.12597640642973
Ligilactobacillus_aviarius,bacteria,1601212,194616,8.22756537891381
Ligilactobacillus_ceti,bacteria,1397811,411124,3.39997421702455
Ligilactobacillus_equi,bacteria,2229900,126604,17.613253188103
Ligilactobacillus_hayakitensis,bacteria,1685542,235480,7.15789875997962
Ligilactobacillus_murinus,bacteria,2270262,286462,7.92517127914259
Ligilactobacillus_pobuzihii,bacteria,2340699,209500,11.1727875894988
Ligilactobacillus_ruminis,bacteria,2063324,391564,5.26944327291142
Ligilactobacillus_saerimneri,bacteria,1663474,181593,9.16047468920798
Ligilactobacillus_salitolerans,bacteria,2529335,129488,19.5333544421105
Ligilactobacillus_salivarius,bacteria,2089002,457568,4.56544361557961
Lihuaxuella_thermophila,bacteria,3808945,345263,11.0320103804926
Limihaloglobus_sulfuriphilus,bacteria,3868357,1730022,2.23601607378403
Limimaricola_cinnabarinus,bacteria,3839515,289893,13.2446165388894
Limimaricola_pyoseonensis,bacteria,3911774,662267,5.90664188310757
Limimaricola_soesokkakensis,bacteria,3883839,483778,8.02814204035735
Limimonas_halophila,bacteria,3039361,501100,6.06537816803033
Limnobacter_sp,bacteria,3217513,116040,27.7276197862806
Limnobacter_thiooxidans,bacteria,3533643,1086111,3.25348237887288
Limnobaculum_parvum,bacteria,3841771,1659984,2.31434218643071
Limnochorda_pilosa,bacteria,3817036,1690348,2.25813619444044
Limnohabitans_curvus,bacteria,3029942,1383988,2.18928343309335
Limnohabitans_parvus,bacteria,2972530,747928,3.97435314629216
Limnohabitans_planktonicus,bacteria,4873611,337869,14.4245580387665
Limnohabitans_sp,bacteria,3591673,730032,4.91988270609506
Limnospira_maxima,bacteria,6003314,262373,22.8808375861846
Limnothrix_rosea,bacteria,4065636,153878,26.4211648188825
Limnothrix_sp,bacteria,4577940,275797,16.5989760566215
Limosilactobacillus_antri,bacteria,2302896,616009,3.73841291279835
Limosilactobacillus_coleohominis,bacteria,1725829,438507,3.93569315883213
Limosilactobacillus_equigenerosi,bacteria,1599963,195823,8.17045495166554
Limosilactobacillus_fermentum,bacteria,2078349,516392,4.02474851819758
Limosilactobacillus_frumenti,bacteria,1733578,362548,4.78165098138729
Limosilactobacillus_gastricus,bacteria,1876667,105822,17.7341809831604
Limosilactobacillus_ingluviei,bacteria,2139002,137968,15.5036095326453
Limosilactobacillus_mucosae,bacteria,2143082,429823,4.98596282655884
Limosilactobacillus_oris,bacteria,2461253,569609,4.32094979717093
Limosilactobacillus_panis,bacteria,2006512,103190,19.4448299253804
Limosilactobacillus_pontis,bacteria,1770642,226492,7.81767788707769
Limosilactobacillus_reuteri,bacteria,2195940,379133,5.79199970700087
Limosilactobacillus_secaliphilus,bacteria,1646143,409554,4.01935520102355
Limosilactobacillus_vaginalis,bacteria,1877332,443483,4.23315437119349
Liquorilactobacillus_aquaticus,bacteria,2407726,329316,7.31129371181479
Liquorilactobacillus_cacaonum,bacteria,1919106,420213,4.56698388674315
Liquorilactobacillus_capillatus,bacteria,2232918,242791,9.19687303071366
Liquorilactobacillus_ghanensis,bacteria,2605329,366804,7.10278241240554
Liquorilactobacillus_hordei,bacteria,2444210,615090,3.97374691000253
Liquorilactobacillus_mali,bacteria,2515234,151292,16.6250813826289
Liquorilactobacillus_nagelii,bacteria,2498521,364935,6.84648225026375
Liquorilactobacillus_oeni,bacteria,2117633,535343,3.95565646697538
Liquorilactobacillus_satsumensis,bacteria,2639652,267394,9.8717697480123
Liquorilactobacillus_sucicola,bacteria,2459509,547190,4.49479888155851
Liquorilactobacillus_uvarum,bacteria,2686405,189412,14.1828659219057
Liquorilactobacillus_vini,bacteria,2238031,75897,29.4877399633714
Lishizhenia_tianjinensis,bacteria,3567068,942598,3.78429404687895
Listeria_aquatica,bacteria,2601148,319701,8.13618975229981
Listeria_booriae,bacteria,3436956,448886,7.65663442388491
Listeria_cornellensis,bacteria,3347833,268251,12.480225609597
Listeria_fleischmannii,bacteria,2905157,416973,6.96725507406954
Listeria_floridensis,bacteria,2794388,235736,11.8538873994638
Listeria_grandensis,bacteria,3181727,384393,8.27727612105319
Listeria_grayi,bacteria,2650735,1078018,2.45889648101114
Listeria_innocua,bacteria,2992617,1146244,2.61080389986944
Listeria_ivanovii,bacteria,2938561,1310512,2.24230027203115
Listeria_kieliensis,bacteria,2610016,871358,2.9953429015399
Listeria_marthii,bacteria,2884551,986985,2.92258848918677
Listeria_monocytogenes,bacteria,3031049,1035311,2.92766945689038
Listeria_riparia,bacteria,3291042,402317,8.18022106945518
Listeria_rocourtiae,bacteria,3187944,509618,6.25555612242896
Listeria_seeligeri,bacteria,2971188,955890,3.10829345486285
Listeria_sp,bacteria,3576895,557036,6.42129952103634
Listeria_weihenstephanensis,bacteria,3411322,861203,3.96111253676543
Listeria_welshimeri,bacteria,2814130,1266828,2.22139864290969
Listeriaceae_bacterium,bacteria,3603945,483905,7.4476291834141
Litchfieldia_salsa,bacteria,4789739,614015,7.80068727962672
Litoreibacter_albidus,bacteria,3580729,727866,4.91948930160222
Litoreibacter_ascidiaceicola,bacteria,3743875,571069,6.55590655419923
Litoreibacter_halocynthiae,bacteria,3680113,1049546,3.50638561816252
Litoreibacter_janthinus,bacteria,3754758,1679069,2.23621423538878
Litoreibacter_meonggei,bacteria,3949755,767232,5.14805821446447
Litoreibacter_ponti,bacteria,3885483,1533629,2.53352212301671
Litorilituus_sediminis,bacteria,4275717,1901784,2.24826636463447
Litorimonas_taeanensis,bacteria,2778231,1048001,2.65098124906369
Litorivita_pollutaquae,bacteria,3421523,533400,6.41455380577428
Loigolactobacillus_backii,bacteria,2758012,789797,3.49205175507124
Loigolactobacillus_bifermentans,bacteria,3133992,203809,15.3771030719939
Loigolactobacillus_coryniformis,bacteria,2895564,490101,5.90809179598233
Loigolactobacillus_rennini,bacteria,2269330,108565,20.9029613595542
Loktanella_atrilutea,bacteria,4206024,718677,5.85245388401187
Loktanella_fryxellensis,bacteria,3551153,331499,10.7124093888669
Loktanella_salsilacus,bacteria,4130155,292556,14.1174851994148
Loktanella_sp,bacteria,3649552,705812,5.17071288566095
Lolium_perenne,plants,2276788877,22542330,101.000600958286
Lonchura_striata,ensembl,1060169706,5150330,205.845005271507
Lonepinella_koalarum,bacteria,2486773,455621,5.45798591373093
Longibacter_salinarum,bacteria,4406485,706002,6.24146248877482
Longibaculum_muris,bacteria,3167958,310202,10.2125647158948
Longicatena_caecimuris,bacteria,2945084,241025,12.2189980292501
Longilinea_arvoryzae,bacteria,4438311,1940090,2.2876830456319
Longimonas_halophila,bacteria,3729970,459357,8.11998075570852
Lonsdalea_britannica,bacteria,3923000,172745,22.709774523141
Lonsdalea_iberica,bacteria,3781823,163560,23.1219307899242
Lonsdalea_populi,bacteria,3691993,349398,10.5667261976314
Lonsdalea_quercina,bacteria,3779259,519630,7.27298077478206
Loxodonta_africana,ensembl,3196760833,13148679,243.124106459668
Lucifera_butyrica,bacteria,5281299,253492,20.834184116264
Luminiphilus_syltensis,bacteria,3261541,1470782,2.21755569486165
Lunatimonas_lonarensis,bacteria,5392044,310509,17.3651778209327
Lupinus_angustifolius,plants,609203021,14134309,43.1010119419351
Luteibacter_rhizovicinus,bacteria,4618405,1491883,3.09568813372094
Luteibacter_sp,bacteria,4394223,1015431,4.32744788270119
Luteibacter_yeojuensis,bacteria,4548902,228162,19.9371586854954
Luteimicrobium_subarcticum,bacteria,3632746,783764,4.6349998213748
Luteimonas_aestuarii,bacteria,3727962,465750,8.00421256038647
Luteimonas_chenhongjianii,bacteria,3351776,1481109,2.26301777924515
Luteimonas_gilva,bacteria,3632536,1161172,3.12833585377532
Luteimonas_sp,bacteria,3468763,863552,4.01685480434299
Luteimonas_terrae,bacteria,3569262,1067580,3.34332040690159
Luteimonas_weifangensis,bacteria,2764764,339488,8.14392261287586
Luteipulveratus_halotolerans,bacteria,4464286,1983870,2.25029160176826
Luteipulveratus_mongoliensis,bacteria,5420910,2498104,2.17000973538331
Luteitalea_pratensis,bacteria,7480314,3324667,2.24994382896092
Luteococcus_japonicus,bacteria,3423656,897739,3.81364294076563
Luteovulum_sphaeroides,bacteria,4858213,866484,5.60681212809469
Lutibacter_agarilyticus,bacteria,4101932,578224,7.09401892692106
Lutibacter_flavus,bacteria,3903672,915572,4.26364283748302
Lutibacter_maritimus,bacteria,3484703,568147,6.1334531380083
Lutibacter_oceani,bacteria,3388514,923789,3.66806056361355
Lutibacter_oricola,bacteria,4129954,786620,5.25025298110905
Lutibacter_profundi,bacteria,2966978,1348774,2.19975918871509
Lutibacter_sp,bacteria,3444747,233234,14.7695185297138
Lutibaculum_baratangense,bacteria,4300776,486886,8.83322995526674
Lutimaribacter_saemankumensis,bacteria,3772513,641618,5.87968697885658
Lutispora_thermophila,bacteria,3583033,312809,11.454379509541
Lyngbya_aestuarii,bacteria,6867625,212874,32.2614551330834
Lyngbya_confervoides,bacteria,8799693,2386852,3.68673591827227
Lynx_canadensis,ensembl,2408883772,22037459,109.308599144756
Lysinibacillus_antri,bacteria,4103755,250749,16.3659875014457
Lysinibacillus_boronitolerans,bacteria,4564150,332562,13.7242078168883
Lysinibacillus_composti,bacteria,4259757,442572,9.62500338927903
Lysinibacillus_contaminans,bacteria,4100313,1245585,3.29187731066126
Lysinibacillus_endophyticus,bacteria,3534833,192223,18.3892302169876
Lysinibacillus_fusiformis,bacteria,4724182,835820,5.65215376880003
Lysinibacillus_halotolerans,bacteria,3548511,202756,17.5013859022668
Lysinibacillus_macroides,bacteria,4866035,1068687,4.55328360876477
Lysinibacillus_mangiferihumi,bacteria,5285597,178027,29.6898616501991
Lysinibacillus_odysseyi,bacteria,4512819,561276,8.04028499347914
Lysinibacillus_sp,bacteria,4727561,824329,5.73504387004213
Lysinibacillus_sphaericus,bacteria,4544888,1523962,2.98228361569598
Lysinibacillus_tabacifolii,bacteria,4505022,1333719,3.37778947439453
Lysinibacillus_telephonicus,bacteria,4346674,125833,34.5431961409169
Lysinibacillus_varians,bacteria,4636196,1110860,4.1735214939423
Lysinibacillus_xylanilyticus,bacteria,5360113,632337,8.47667539970796
Lysinibacillus_yapensis,bacteria,3785739,624618,6.06088681402073
Lysobacter_antibioticus,bacteria,5916388,2500259,2.36631005027879
Lysobacter_arseniciresistens,bacteria,3085112,242497,12.7222687290977
Lysobacter_capsici,bacteria,6310810,2591377,2.43531110611448
Lysobacter_concretionis,bacteria,3032117,480597,6.30906351891502
Lysobacter_daejeonensis,bacteria,3275062,229730,14.25613546337
Lysobacter_defluvii,bacteria,2691386,59743,45.0493949081901
Lysobacter_dokdonensis,bacteria,3274406,424728,7.70941873387203
Lysobacter_enzymogenes,bacteria,6147425,1509658,4.0720638775882
Lysobacter_gummosus,bacteria,6056618,2574952,2.35212850569642
Lysobacter_maris,bacteria,4018049,1769150,2.27117485798265
Lysobacter_oculi,bacteria,2592821,1178486,2.20012880933673
Lysobacter_psychrotolerans,bacteria,3910744,695977,5.61907074515394
Lysobacter_pythonis,bacteria,2929486,244308,11.9909540416196
Lysobacter_silvestris,bacteria,2847002,1070807,2.65874429285576
Lysobacter_silvisoli,bacteria,4536546,1453452,3.12122175345316
Lysobacter_soli,bacteria,3953742,556807,7.10074047201274
Lysobacter_sp,bacteria,4612886,936337,4.92652313969541
Lysobacter_spongiicola,bacteria,3099673,555098,5.58401039095799
Lysobacter_tolerans,bacteria,2541122,564408,4.50227849357203
Macaca_fascicularis,ensembl,2906155132,33999919,85.4753545736388
Macaca_mulatta,ensembl,2971331530,12666003,234.591096338758
Macaca_nemestrina,ensembl,2948703511,16500846,178.700141253364
Macellibacteroides_sp,bacteria,4081835,352740,11.5717950898679
Macrococcus_bohemicus,bacteria,2480189,438358,5.65791391729353
Macrococcus_bovicus,bacteria,2095263,342244,6.1221321630182
Macrococcus_brunensis,bacteria,2101371,174393,12.0496292855791
Macrococcus_canis,bacteria,2247138,869577,2.58417368444658
Macrococcus_carouselicus,bacteria,2076527,648758,3.20077286137512
Macrococcus_caseolyticus,bacteria,2273630,493673,4.60553604947941
Macrococcus_epidermidis,bacteria,2493652,658456,3.78712017203883
Macrococcus_goetzii,bacteria,2560158,678194,3.77496409581919
Macrococcus_hajekii,bacteria,2069051,644402,3.21080784975838
Macrococcus_lamae,bacteria,2043275,205668,9.93482214053718
Macrococcus_sp,bacteria,2355925,778372,3.02673594806593
Mageeibacillus_indolicus,bacteria,1793961,678902,2.64244592183108
Magnaporthe_oryzae,fungi,41027733,6156602,6.66402229671497
Magnaporthe_poae,fungi,39503331,4516616,8.74622305726234
Magnetococcales_bacterium,bacteria,2255601,536878,4.20133270625049
Magnetococcus_marinus,bacteria,4719581,2041354,2.3119855742806
Magnetofaba_australis,bacteria,4986701,1019297,4.89229439505856
Magnetospira_sp,bacteria,4052370,1830514,2.21378803986203
Magnetospirillum_caucaseum,bacteria,4870514,173707,28.0386743193999
Magnetospirillum_fulvum,bacteria,3787232,263586,14.368105665703
Magnetospirillum_gryphiswaldense,bacteria,4365796,1993721,2.18977279167948
Magnetospirillum_kuznetsovii,bacteria,4405793,462442,9.52723368552164
Magnetospirillum_magneticum,bacteria,4967148,2241781,2.21571509438255
Magnetospirillum_magnetotacticum,bacteria,4523935,895916,5.04950798958831
Magnetospirillum_marisnigri,bacteria,4619819,290582,15.8985036925894
Magnetospirillum_molischianum,bacteria,3805617,346376,10.9869534840751
Magnetospirillum_moscoviense,bacteria,4164497,190235,21.8913291455305
Magnetospirillum_sp,bacteria,4412700,1253596,3.52003497140824
Magnetovibrio_blakemorei,bacteria,3638804,209474,17.3711486867105
Magnetovibrio_sp,bacteria,3451229,231054,14.9368935400383
Mahella_australiensis,bacteria,3135972,1432336,2.1894108644899
Malaciobacter_canalis,bacteria,2782711,317534,8.76350564034088
Malaciobacter_halophilus,bacteria,2746292,129098,21.2729244449953
Malaciobacter_marinus,bacteria,2867946,766876,3.73977800843943
Malaciobacter_molluscorum,bacteria,2756560,248355,11.0992732177729
Malaciobacter_mytili,bacteria,3037595,1387359,2.18948015618164
Malacoplasma_iowae,bacteria,1195147,65071,18.3668147100859
Malacoplasma_penetrans,bacteria,1358633,603790,2.25017472962454
Maledivibacter_halophilus,bacteria,5802910,640310,9.06265715044276
Malikia_granosa,bacteria,3832968,263366,14.553769279254
Malikia_spinosa,bacteria,3778566,188400,20.0560828025478
Maliponia_aquimaris,bacteria,5313976,549508,9.67042518034314
Malonomonas_rubra,bacteria,3961631,490712,8.07323032654592
Malurus_cyaneus,ensembl,1078874851,11795479,91.4651156599914
Malus_domestica,plants,702961352,22539497,31.1879786847062
Mameliella_alba,bacteria,5837382,391065,14.9268842775498
Mameliella_sp,bacteria,5521072,341455,16.1692521708571
Mammaliicoccus_fleurettii,bacteria,2671140,107017,24.9599596325817
Mammaliicoccus_lentus,bacteria,2644425,159221,16.6085189767681
Mammaliicoccus_sciuri,bacteria,2987182,156189,19.1254023564362
Mammaliicoccus_stepanovicii,bacteria,2439098,1089191,2.23936664919192
Mammaliicoccus_vitulinus,bacteria,2608645,166403,15.6766704927195
Manacus_vitellinus,ensembl,1213150360,11502252,105.47068174128
Mandrillus_leucophaeus,ensembl,3062009387,6349434,482.249187407886
Mangrovibacter_phragmitis,bacteria,4947475,826496,5.98608462714883
Mangrovibacter_plantisponsor,bacteria,5352990,495854,10.795496254946
Mangrovibacter_sp,bacteria,5361575,526766,10.1782859941606
Mangrovibacterium_diazotrophicum,bacteria,5800440,2058446,2.81787328887909
Mangrovibacterium_marinum,bacteria,4598241,373154,12.3226362306179
Mangrovimonas_sp,bacteria,3730281,837859,4.45215841806318
Mangrovimonas_spongiae,bacteria,2776420,692259,4.01066652799025
Mangrovimonas_yunxiaonensis,bacteria,2670033,636120,4.19737313714394
Manihot_esculenta,plants,639586700,20236206,31.6060587544439
Mannheimia_granulomatis,bacteria,2321045,388996,5.96675801293587
Mannheimia_haemolytica,bacteria,2630786,1143493,2.3006582245493
Mannheimia_sp,bacteria,2393449,1078082,2.22009921323239
Mannheimia_varigena,bacteria,2224844,790993,2.81272274217345
Marchantia_polymorpha,plants,225760816,3262444,69.1999053470343
Margalitia_camelliae,bacteria,4956718,479094,10.3460239535457
Margalitia_shackletonii,bacteria,5297592,1882550,2.81405115401981
Maribacter_algarum,bacteria,5110706,1377456,3.71024990997898
Maribacter_algicola,bacteria,4114314,1377135,2.98758945201451
Maribacter_aquivivus,bacteria,4578396,1486364,3.08026566843653
Maribacter_arcticus,bacteria,4211145,536511,7.84913077271482
Maribacter_aurantiacus,bacteria,4158743,755219,5.50667157473528
Maribacter_caenipelagi,bacteria,4281860,742852,5.76408221287686
Maribacter_cobaltidurans,bacteria,4639957,2119763,2.18890366517389
Maribacter_dokdonensis,bacteria,4622542,2118394,2.18209738131811
Maribacter_hydrothermalis,bacteria,4221554,604115,6.98799731839137
Maribacter_orientalis,bacteria,4163533,692912,6.00874714249429
Maribacter_polysiphoniae,bacteria,5129962,775326,6.6165225982361
Maribacter_sedimenticola,bacteria,4269365,922168,4.62970413200198
Maribacter_sp,bacteria,4216116,879538,4.79355729940037
Maribacter_spongiicola,bacteria,4455565,1198410,3.7178970469205
Maribacter_stanieri,bacteria,4460741,1411942,3.15929478689635
Maribacter_ulvicola,bacteria,4511475,1104756,4.08368454210704
Maribacter_vaceletii,bacteria,3889815,1117654,3.48033917473565
Maribius_pelagius,bacteria,3858435,651092,5.92609800151131
Maribius_salinus,bacteria,3574415,480677,7.43620976248084
Maricaulis_maris,bacteria,3468814,1045151,3.31895965272004
Maricaulis_salignorans,bacteria,3117768,332392,9.37979253411634
Maricaulis_sp,bacteria,3790209,437781,8.65777295040214
Marichromatium_gracile,bacteria,3830035,543588,7.0458417036432
Marichromatium_purpuratum,bacteria,3779112,1679821,2.24971112993587
Maridesulfovibrio_ferrireducens,bacteria,3872848,861979,4.49297256661705
Maridesulfovibrio_hydrothermalis,bacteria,3708362,1625975,2.28070050277526
Maridesulfovibrio_salexigens,bacteria,4289847,1921879,2.23211086650096
Marinactinospora_thermotolerans,bacteria,5663707,594418,9.52815527120646
Marinateneraspora_sediminis,bacteria,6015607,69940,86.0109665427509
Marine_actinobacterium,bacteria,2772187,1288956,2.15072275547032
Marine_bacterium,bacteria,11346547,1331385,8.52236355374291
Marine_gamma,bacteria,4326936,498583,8.6784667748399
Marine_group,bacteria,1334933,119636,11.1583365026825
Marinibacterium_profundimaris,bacteria,6152202,804635,7.64595375542948
Marinicauda_algicola,bacteria,3426473,882271,3.88369673263657
Marinicauda_pacifica,bacteria,3050377,897784,3.39767360523244
Marinicauda_salina,bacteria,2887656,729646,3.95761232159157
Marinicaulis_flavus,bacteria,4924481,891934,5.52112712375579
Marinicella_litoralis,bacteria,3343788,676961,4.93941009895696
Marinifilaceae_bacterium,bacteria,5718991,2458900,2.32583309609988
Marinifilum_breve,bacteria,5613963,769746,7.29326686985057
Marinifilum_flexuosum,bacteria,5169742,1423157,3.63258726900827
Marinifilum_sp,bacteria,4610229,404930,11.3852493023486
Mariniflexile_fucanivorans,bacteria,4735576,725872,6.52398218969736
Mariniflexile_sp,bacteria,4858325,2124841,2.28644166787068
Marinilabilia_rubra,bacteria,5377742,527366,10.1973619838973
Marinilabilia_salmonicolor,bacteria,4967898,344661,14.4138869989453
Marinilabiliaceae_bacterium,bacteria,4816829,123789,38.9116036158302
Marinilabiliales_bacterium,bacteria,4236207,156762,27.0232110118664
Marinilactibacillus_piezotolerans,bacteria,2554689,122939,20.7801348636316
Marinilactibacillus_psychrotolerans,bacteria,2593252,143639,18.0539151300247
Marinilactibacillus_sp,bacteria,2767908,1191583,2.32288308913437
Marinimicrobium_koreense,bacteria,3848416,1506751,2.55411544442313
