Round,Species,GenomeSize,ExonStartRange,ExonEndRange,NoncodingStartRange,NoncodingEndRange,ActiveTE,TEMobilized,TEStatic,TEInExons,TEInNoncoding,TEMobilizeProb
931,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4655000,0,4134,9305866,0.5
15,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,75000,0,80,149920,0.5
407,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2035000,0,1801,4068199,0.5
672,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3360000,0,2984,6717016,0.5
1,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,5000,0,3,9997,0.5
342,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1710000,0,1498,3418502,0.5
705,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3525000,0,3115,7046885,0.5
205,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1025000,0,901,2049099,0.5
923,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4615000,0,4096,9225904,0.5
433,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2165000,0,1911,4328089,0.5
177,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,885000,0,784,1769216,0.5
873,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4365000,0,3876,8726124,0.5
179,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,895000,0,789,1789211,0.5
264,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1320000,0,1160,2638840,0.5
509,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2545000,0,2257,5087743,0.5
332,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1660000,0,1462,3318538,0.5
706,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3530000,0,3119,7056881,0.5
736,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3680000,0,3244,7356756,0.5
818,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4090000,0,3617,8176383,0.5
932,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4660000,0,4140,9315860,0.5
86,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,430000,0,401,859599,0.5
625,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3125000,0,2763,6247237,0.5
639,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3195000,0,2833,6387167,0.5
274,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1370000,0,1196,2738804,0.5
25,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,125000,0,134,249866,0.5
153,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,765000,0,693,1529307,0.5
102,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,510000,0,473,1019527,0.5
347,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1735000,0,1519,3468481,0.5
349,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1745000,0,1529,3488471,0.5
356,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1780000,0,1562,3558438,0.5
775,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3875000,0,3424,7746576,0.5
57,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,285000,0,284,569716,0.5
898,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4490000,0,3978,8976022,0.5
267,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1335000,0,1172,2668828,0.5
983,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4915000,0,4372,9825628,0.5
458,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2290000,0,2025,4577975,0.5
955,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4775000,0,4242,9545758,0.5
761,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3805000,0,3372,7606628,0.5
733,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3665000,0,3230,7326770,0.5
338,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1690000,0,1479,3378521,0.5
497,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2485000,0,2197,4967803,0.5
583,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2915000,0,2560,5827440,0.5
369,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1845000,0,1625,3688375,0.5
470,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2350000,0,2081,4697919,0.5
886,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4430000,0,3939,8856061,0.5
443,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2215000,0,1957,4428043,0.5
94,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,470000,0,440,939560,0.5
58,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,290000,0,289,579711,0.5
751,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3755000,0,3330,7506670,0.5
957,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4785000,0,4254,9565746,0.5
293,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1465000,0,1287,2928713,0.5
50,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,250000,0,254,499746,0.5
27,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,135000,0,147,269853,0.5
413,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2065000,0,1829,4128171,0.5
534,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2670000,0,2351,5337649,0.5
167,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,835000,0,745,1669255,0.5
555,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2775000,0,2416,5547584,0.5
617,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3085000,0,2722,6167278,0.5
802,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4010000,0,3531,8016469,0.5
786,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3930000,0,3468,7856532,0.5
191,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,955000,0,848,1909152,0.5
582,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2910000,0,2555,5817445,0.5
561,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2805000,0,2449,5607551,0.5
618,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3090000,0,2727,6177273,0.5
60,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,300000,0,295,599705,0.5
128,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,640000,0,577,1279423,0.5
668,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3340000,0,2967,6677033,0.5
819,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4095000,0,3619,8186381,0.5
525,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2625000,0,2323,5247677,0.5
119,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,595000,0,539,1189461,0.5
844,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4220000,0,3737,8436263,0.5
143,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,715000,0,639,1429361,0.5
78,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,390000,0,370,779630,0.5
139,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,695000,0,625,1389375,0.5
530,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2650000,0,2337,5297663,0.5
204,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1020000,0,896,2039104,0.5
10,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,50000,0,53,99947,0.5
704,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3520000,0,3111,7036889,0.5
682,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3410000,0,3011,6816989,0.5
453,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2265000,0,1999,4528001,0.5
541,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2705000,0,2369,5407631,0.5
462,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2310000,0,2041,4617959,0.5
737,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3685000,0,3253,7366747,0.5
553,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2765000,0,2410,5527590,0.5
888,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4440000,0,3944,8876056,0.5
440,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2200000,0,1943,4398057,0.5
360,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1800000,0,1586,3598414,0.5
548,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2740000,0,2391,5477609,0.5
560,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2800000,0,2440,5597560,0.5
720,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3600000,0,3175,7196825,0.5
571,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2855000,0,2494,5707506,0.5
76,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,380000,0,362,759638,0.5
588,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2940000,0,2578,5877422,0.5
150,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,750000,0,671,1499329,0.5
232,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1160000,0,1020,2318980,0.5
610,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3050000,0,2693,6097307,0.5
378,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1890000,0,1665,3778335,0.5
659,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3295000,0,2910,6587090,0.5
383,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1915000,0,1689,3828311,0.5
21,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,105000,0,111,209889,0.5
16,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,80000,0,87,159913,0.5
197,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,985000,0,871,1969129,0.5
266,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1330000,0,1169,2658831,0.5
781,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3905000,0,3444,7806556,0.5
866,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4330000,0,3837,8656163,0.5
98,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,490000,0,455,979545,0.5
966,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4830000,0,4305,9655695,0.5
251,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1255000,0,1112,2508888,0.5
306,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1530000,0,1345,3058655,0.5
973,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4865000,0,4333,9725667,0.5
847,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4235000,0,3748,8466252,0.5
559,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2795000,0,2433,5587567,0.5
774,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3870000,0,3416,7736584,0.5
764,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3820000,0,3379,7636621,0.5
90,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,450000,0,424,899576,0.5
315,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1575000,0,1380,3148620,0.5
465,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2325000,0,2061,4647939,0.5
563,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2815000,0,2460,5627540,0.5
811,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4055000,0,3569,8106431,0.5
99,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,495000,0,461,989539,0.5
333,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1665000,0,1464,3328536,0.5
593,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2965000,0,2606,5927394,0.5
138,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,690000,0,620,1379380,0.5
460,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2300000,0,2033,4597967,0.5
557,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2785000,0,2425,5567575,0.5
607,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3035000,0,2680,6067320,0.5
719,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3595000,0,3173,7186827,0.5
871,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4355000,0,3867,8706133,0.5
136,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,680000,0,614,1359386,0.5
959,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4795000,0,4264,9585736,0.5
691,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3455000,0,3046,6906954,0.5
798,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3990000,0,3516,7976484,0.5
927,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4635000,0,4118,9265882,0.5
972,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4860000,0,4329,9715671,0.5
917,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4585000,0,4072,9165928,0.5
591,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2955000,0,2594,5907406,0.5
375,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1875000,0,1649,3748351,0.5
730,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3650000,0,3214,7296786,0.5
74,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,370000,0,352,739648,0.5
190,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,950000,0,843,1899157,0.5
403,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2015000,0,1784,4028216,0.5
760,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3800000,0,3369,7596631,0.5
766,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3830000,0,3384,7656616,0.5
36,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,180000,0,187,359813,0.5
806,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4030000,0,3549,8056451,0.5
938,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4690000,0,4165,9375835,0.5
915,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4575000,0,4068,9145932,0.5
702,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3510000,0,3100,7016900,0.5
92,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,460000,0,432,919568,0.5
477,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2385000,0,2117,4767883,0.5
717,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3585000,0,3172,7166828,0.5
262,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1310000,0,1152,2618848,0.5
926,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,4630000,0,4112,9255888,0.5
645,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3225000,0,2860,6447140,0.5
116,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,580000,0,526,1159474,0.5
265,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1325000,0,1164,2648836,0.5
320,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1600000,0,1404,3198596,0.5
354,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,1770000,0,1547,3538453,0.5
469,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2345000,0,2078,4687922,0.5
554,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2770000,0,2414,5537586,0.5
424,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2120000,0,1868,4238132,0.5
586,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,2930000,0,2572,5857428,0.5
46,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,230000,0,232,459768,0.5
37,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,185000,0,195,369805,0.5
181,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,905000,0,802,1809198,0.5
716,Accipiter_nisus,1190649881,0,533365,533366,1190649881,10000,3580000,0,3169,7156831,0.5
