id,round,species,genome_size,exon_start_range,exon_end_range,noncoding_start_range,non_coding_end_range,active_te,te_mobilized,te_static,te_in_exons,te_in_noncoding,te_mobilize_prob
517,517,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2585000,0,218842,2366158,0.5
518,518,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2590000,0,219274,2370726,0.5
519,519,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2595000,0,219698,2375302,0.5
520,520,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2600000,0,220137,2379863,0.5
521,521,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2605000,0,220563,2384437,0.5
522,522,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2610000,0,220990,2389010,0.5
523,523,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2615000,0,221413,2393587,0.5
524,524,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2620000,0,221827,2398173,0.5
525,525,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2625000,0,222244,2402756,0.5
526,526,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2630000,0,222670,2407330,0.5
527,527,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2635000,0,223094,2411906,0.5
528,528,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2640000,0,223547,2416453,0.5
529,529,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2645000,0,223934,2421066,0.5
530,530,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2650000,0,224348,2425652,0.5
531,531,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2655000,0,224774,2430226,0.5
532,532,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2660000,0,225198,2434802,0.5
533,533,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2665000,0,225637,2439363,0.5
534,534,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2670000,0,226049,2443951,0.5
535,535,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2675000,0,226499,2448501,0.5
536,536,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2680000,0,226937,2453063,0.5
537,537,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2685000,0,227353,2457647,0.5
538,538,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2690000,0,227775,2462225,0.5
539,539,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2695000,0,228210,2466790,0.5
540,540,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2700000,0,228663,2471337,0.5
541,541,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2705000,0,229081,2475919,0.5
542,542,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2710000,0,229495,2480505,0.5
543,543,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2715000,0,229879,2485121,0.5
544,544,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2720000,0,230303,2489697,0.5
545,545,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2725000,0,230711,2494289,0.5
546,546,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2730000,0,231119,2498881,0.5
547,547,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2735000,0,231558,2503442,0.5
548,548,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2740000,0,231999,2508001,0.5
549,549,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2745000,0,232398,2512602,0.5
550,550,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2750000,0,232835,2517165,0.5
551,551,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2755000,0,233277,2521723,0.5
552,552,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2760000,0,233705,2526295,0.5
553,553,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2765000,0,234153,2530847,0.5
554,554,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2770000,0,234587,2535413,0.5
555,555,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2775000,0,235028,2539972,0.5
556,556,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2780000,0,235461,2544539,0.5
557,557,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2785000,0,235900,2549100,0.5
558,558,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2790000,0,236338,2553662,0.5
559,559,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2795000,0,236753,2558247,0.5
560,560,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2800000,0,237173,2562827,0.5
561,561,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2805000,0,237582,2567418,0.5
562,562,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2810000,0,238008,2571992,0.5
563,563,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2815000,0,238429,2576571,0.5
564,564,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2820000,0,238818,2581182,0.5
565,565,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2825000,0,239259,2585741,0.5
566,566,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2830000,0,239678,2590322,0.5
567,567,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2835000,0,240122,2594878,0.5
568,568,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2840000,0,240543,2599457,0.5
569,569,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2845000,0,240960,2604040,0.5
570,570,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2850000,0,241363,2608637,0.5
571,571,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2855000,0,241797,2613203,0.5
572,572,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2860000,0,242242,2617758,0.5
573,573,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2865000,0,242654,2622346,0.5
574,574,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2870000,0,243083,2626917,0.5
575,575,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2875000,0,243518,2631482,0.5
576,576,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2880000,0,243903,2636097,0.5
577,577,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2885000,0,244329,2640671,0.5
578,578,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2890000,0,244761,2645239,0.5
579,579,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2895000,0,245177,2649823,0.5
580,580,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2900000,0,245619,2654381,0.5
581,581,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2905000,0,246034,2658966,0.5
582,582,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2910000,0,246447,2663553,0.5
583,583,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2915000,0,246937,2668063,0.5
584,584,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2920000,0,247379,2672621,0.5
585,585,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2925000,0,247796,2677204,0.5
586,586,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2930000,0,248188,2681812,0.5
587,587,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2935000,0,248617,2686383,0.5
588,588,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2940000,0,249048,2690952,0.5
589,589,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2945000,0,249495,2695505,0.5
590,590,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2950000,0,249918,2700082,0.5
591,591,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2955000,0,250345,2704655,0.5
592,592,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2960000,0,250785,2709215,0.5
593,593,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2965000,0,251233,2713767,0.5
594,594,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2970000,0,251654,2718346,0.5
595,595,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2975000,0,252069,2722931,0.5
596,596,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2980000,0,252453,2727547,0.5
597,597,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2985000,0,252882,2732118,0.5
598,598,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2990000,0,253283,2736717,0.5
599,599,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,2995000,0,253693,2741307,0.5
600,600,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3000000,0,254111,2745889,0.5
601,601,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3005000,0,254556,2750444,0.5
602,602,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3010000,0,254982,2755018,0.5
603,603,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3015000,0,255442,2759558,0.5
604,604,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3020000,0,255866,2764134,0.5
605,605,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3025000,0,256249,2768751,0.5
606,606,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3030000,0,256691,2773309,0.5
607,607,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3035000,0,257102,2777898,0.5
608,608,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3040000,0,257547,2782453,0.5
609,609,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3045000,0,257967,2787033,0.5
610,610,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3050000,0,258381,2791619,0.5
611,611,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3055000,0,258778,2796222,0.5
612,612,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3060000,0,259190,2800810,0.5
613,613,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3065000,0,259604,2805396,0.5
614,614,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3070000,0,260014,2809986,0.5
615,615,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3075000,0,260425,2814575,0.5
616,616,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3080000,0,260867,2819133,0.5
617,617,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3085000,0,261273,2823727,0.5
618,618,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3090000,0,261697,2828303,0.5
619,619,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3095000,0,262136,2832864,0.5
620,620,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3100000,0,262570,2837430,0.5
621,621,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3105000,0,262981,2842019,0.5
622,622,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3110000,0,263408,2846592,0.5
623,623,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3115000,0,263797,2851203,0.5
624,624,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3120000,0,264184,2855816,0.5
625,625,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3125000,0,264584,2860416,0.5
626,626,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3130000,0,264974,2865026,0.5
627,627,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3135000,0,265386,2869614,0.5
628,628,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3140000,0,265834,2874166,0.5
629,629,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3145000,0,266275,2878725,0.5
630,630,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3150000,0,266719,2883281,0.5
631,631,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3155000,0,267160,2887840,0.5
632,632,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3160000,0,267590,2892410,0.5
633,633,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3165000,0,268002,2896998,0.5
634,634,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3170000,0,268475,2901525,0.5
635,635,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3175000,0,268871,2906129,0.5
636,636,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3180000,0,269260,2910740,0.5
637,637,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3185000,0,269679,2915321,0.5
638,638,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3190000,0,270074,2919926,0.5
639,639,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3195000,0,270507,2924493,0.5
640,640,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3200000,0,270930,2929070,0.5
641,641,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3205000,0,271392,2933608,0.5
642,642,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3210000,0,271820,2938180,0.5
643,643,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3215000,0,272261,2942739,0.5
644,644,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3220000,0,272672,2947328,0.5
645,645,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3225000,0,273095,2951905,0.5
646,646,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3230000,0,273528,2956472,0.5
647,647,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3235000,0,273961,2961039,0.5
648,648,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3240000,0,274371,2965629,0.5
649,649,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3245000,0,274766,2970234,0.5
650,650,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3250000,0,275184,2974816,0.5
651,651,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3255000,0,275614,2979386,0.5
652,652,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3260000,0,276011,2983989,0.5
653,653,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3265000,0,276418,2988582,0.5
654,654,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3270000,0,276827,2993173,0.5
655,655,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3275000,0,277250,2997750,0.5
656,656,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3280000,0,277673,3002327,0.5
657,657,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3285000,0,278101,3006899,0.5
658,658,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3290000,0,278497,3011503,0.5
659,659,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3295000,0,278897,3016103,0.5
660,660,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3300000,0,279278,3020722,0.5
661,661,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3305000,0,279711,3025289,0.5
662,662,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3310000,0,280184,3029816,0.5
663,663,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3315000,0,280617,3034383,0.5
664,664,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3320000,0,281033,3038967,0.5
665,665,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3325000,0,281457,3043543,0.5
666,666,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3330000,0,281833,3048167,0.5
667,667,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3335000,0,282231,3052769,0.5
668,668,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3340000,0,282638,3057362,0.5
669,669,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3345000,0,283077,3061923,0.5
670,670,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3350000,0,283511,3066489,0.5
671,671,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3355000,0,283929,3071071,0.5
672,672,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3360000,0,284337,3075663,0.5
673,673,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3365000,0,284769,3080231,0.5
674,674,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3370000,0,285224,3084776,0.5
675,675,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3375000,0,285650,3089350,0.5
676,676,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3380000,0,286091,3093909,0.5
677,677,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3385000,0,286545,3098455,0.5
678,678,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3390000,0,287005,3102995,0.5
679,679,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3395000,0,287430,3107570,0.5
680,680,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3400000,0,287825,3112175,0.5
681,681,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3405000,0,288276,3116724,0.5
682,682,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3410000,0,288695,3121305,0.5
683,683,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3415000,0,289111,3125889,0.5
684,684,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3420000,0,289540,3130460,0.5
685,685,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3425000,0,289942,3135058,0.5
686,686,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3430000,0,290332,3139668,0.5
687,687,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3435000,0,290731,3144269,0.5
688,688,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3440000,0,291120,3148880,0.5
689,689,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3445000,0,291525,3153475,0.5
690,690,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3450000,0,291922,3158078,0.5
691,691,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3455000,0,292353,3162647,0.5
692,692,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3460000,0,292809,3167191,0.5
693,693,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3465000,0,293248,3171752,0.5
694,694,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3470000,0,293678,3176322,0.5
695,695,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3475000,0,294130,3180870,0.5
696,696,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3480000,0,294564,3185436,0.5
697,697,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3485000,0,295034,3189966,0.5
698,698,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3490000,0,295463,3194537,0.5
699,699,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3495000,0,295889,3199111,0.5
700,700,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3500000,0,296316,3203684,0.5
701,701,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3505000,0,296732,3208268,0.5
702,702,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3510000,0,297166,3212834,0.5
703,703,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3515000,0,297590,3217410,0.5
704,704,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3520000,0,298027,3221973,0.5
705,705,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3525000,0,298486,3226514,0.5
706,706,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3530000,0,298874,3231126,0.5
707,707,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3535000,0,299269,3235731,0.5
708,708,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3540000,0,299718,3240282,0.5
709,709,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3545000,0,300169,3244831,0.5
710,710,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3550000,0,300612,3249388,0.5
711,711,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3555000,0,301024,3253976,0.5
712,712,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3560000,0,301435,3258565,0.5
713,713,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3565000,0,301863,3263137,0.5
714,714,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3570000,0,302273,3267727,0.5
715,715,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3575000,0,302727,3272273,0.5
716,716,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3580000,0,303139,3276861,0.5
717,717,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3585000,0,303559,3281441,0.5
718,718,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3590000,0,303975,3286025,0.5
719,719,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3595000,0,304385,3290615,0.5
720,720,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3600000,0,304816,3295184,0.5
721,721,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3605000,0,305245,3299755,0.5
722,722,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3610000,0,305691,3304309,0.5
723,723,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3615000,0,306086,3308914,0.5
724,724,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3620000,0,306511,3313489,0.5
725,725,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3625000,0,306953,3318047,0.5
726,726,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3630000,0,307387,3322613,0.5
727,727,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3635000,0,307805,3327195,0.5
728,728,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3640000,0,308233,3331767,0.5
729,729,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3645000,0,308658,3336342,0.5
730,730,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3650000,0,309086,3340914,0.5
731,731,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3655000,0,309492,3345508,0.5
732,732,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3660000,0,309939,3350061,0.5
733,733,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3665000,0,310358,3354642,0.5
734,734,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3670000,0,310757,3359243,0.5
735,735,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3675000,0,311203,3363797,0.5
736,736,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3680000,0,311594,3368406,0.5
737,737,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3685000,0,312016,3372984,0.5
738,738,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3690000,0,312444,3377556,0.5
739,739,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3695000,0,312869,3382131,0.5
740,740,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3700000,0,313261,3386739,0.5
741,741,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3705000,0,313658,3391342,0.5
742,742,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3710000,0,314085,3395915,0.5
743,743,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3715000,0,314500,3400500,0.5
744,744,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3720000,0,314902,3405098,0.5
745,745,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3725000,0,315322,3409678,0.5
746,746,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3730000,0,315782,3414218,0.5
747,747,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3735000,0,316209,3418791,0.5
748,748,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3740000,0,316624,3423376,0.5
749,749,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3745000,0,317034,3427966,0.5
750,750,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3750000,0,317504,3432496,0.5
751,751,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3755000,0,317924,3437076,0.5
752,752,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3760000,0,318325,3441675,0.5
753,753,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3765000,0,318751,3446249,0.5
754,754,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3770000,0,319142,3450858,0.5
755,755,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3775000,0,319566,3455434,0.5
756,756,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3780000,0,319964,3460036,0.5
757,757,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3785000,0,320401,3464599,0.5
758,758,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3790000,0,320823,3469177,0.5
759,759,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3795000,0,321233,3473767,0.5
760,760,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3800000,0,321649,3478351,0.5
761,761,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3805000,0,322069,3482931,0.5
762,762,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3810000,0,322476,3487524,0.5
763,763,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3815000,0,322903,3492097,0.5
764,764,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3820000,0,323333,3496667,0.5
765,765,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3825000,0,323732,3501268,0.5
766,766,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3830000,0,324150,3505850,0.5
767,767,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3835000,0,324577,3510423,0.5
768,768,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3840000,0,324983,3515017,0.5
769,769,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3845000,0,325414,3519586,0.5
770,770,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3850000,0,325831,3524169,0.5
771,771,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3855000,0,326309,3528691,0.5
772,772,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3860000,0,326756,3533244,0.5
773,773,Abditibacterium_utsteinense,3606331,0,305408,305409,3606331,10000,3865000,0,327188,3537812,0.5
